date,channel,device,sessions,add_to_cart,begin_checkout,purchases
2025-05-05,DIRECT,Mobile,3,2,1,0
2025-12-07,Affiliate ,Tablet,0,0,0,0
2025-09-09,Organic Search,Desktop,1,0,0,0
2025-03-11,Email,Desktop,1,1,0,0
2025-09-11,Affiliate,Mobile,2,0,0,0
2025-01-13,Meta Ads,Mobile,9,0,0,0
2025-04-03,Email,Desktop,2,0,0,0
2026-03-14,SEO,Mobile,12,0,0,0
2025-03-29,Email,Mobile,4,3,3,1
2026-05-03,Direct,Mobile,7,1,1,0
2026-05-13,Email Marketing,Desktop,0,0,0,0
2026-04-30,organic search,Tablet,2,0,0,0
2026-03-19,Email,Mobile,1,0,0,0
2026-01-04,Organic Search,Tablet,0,0,0,0
2025-06-18,Google Search,Tablet,1,0,0,0
2025-06-08,Google Shopping,Tablet,1,0,0,0
2025-01-19,Organic Search,Desktop,2,1,1,1
2026-02-21,Google Shopping,Desktop,4,0,0,0
2025-01-25,GOOGLE SHOPPING,Desktop,3,0,0,0
2025-12-04,Google Search,Desktop,1,0,0,0
2025-08-09,google search,Mobile,7,0,0,0
2025-08-06,Google Shopping,Tablet,1,0,0,0
2025-04-16,google shopping,Desktop,1,0,0,0
2025-05-08,Organic Search,Tablet,2,0,0,0
2026-06-23,Affiliate ,Mobile,4,0,0,0
2025-06-07,Affiliate,Mobile,2,0,0,0
2026-05-14,Affiliate,Mobile,2,0,0,0
2025-05-07,Google Search,Desktop,6,0,0,0
2026-03-08,Google Search,Desktop,8,1,1,0
2025-10-25,Direct,Tablet,1,0,0,0
2025-07-10,Meta_Ads,Tablet,4,0,0,0
2026-01-30,Organic Search,Desktop,4,1,0,0
2026-02-25,direct,Mobile,3,0,0,0
2026-06-01,Google Search,Tablet,2,0,0,0
2025-02-14,Google Search,Desktop,4,0,0,0
2025-09-29,Direct,Tablet,0,0,0,0
2026-02-04,Organic Search,Tablet,1,0,0,0
2026-06-09,Email,Desktop,1,0,0,0
2025-01-04,Email,Desktop,0,0,0,0
2026-01-03,Google Search,Desktop,4,0,0,0
2025-03-18,AFFILIATE,Desktop,1,0,0,0
2025-10-02,Direct,Desktop,3,0,0,0
2025-12-08,Organic Search,Mobile,11,0,0,0
2026-06-11,Email,Tablet,2,1,0,0
2026-04-02,Google Search,Tablet,0,0,0,0
2025-04-22,Direct,Tablet,1,0,0,0
2026-05-13,Direct,Desktop,1,0,0,0
2026-01-20,organic search,Tablet,1,0,0,0
2025-02-17,Email,Mobile,6,1,1,1
2025-01-11,Direct,Tablet,0,0,0,0
2026-01-20,Email,Desktop,1,1,1,1
2025-11-19,google shopping,Tablet,0,0,0,0
2026-05-30,Meta Ads,Mobile,29,0,0,0
2025-04-10,email,Tablet,1,0,0,0
2025-04-07,Email,Desktop,5,0,0,0
2025-11-14,Email,Desktop,3,0,0,0
2025-06-11,Meta Ads,Mobile,15,0,0,0
2025-04-18,Google Shopping,Mobile,6,1,0,0
2026-04-24,Email,Mobile,6,2,2,0
2026-05-19,Google  Search,Desktop,9,3,3,3
2026-04-05,direct,Mobile,3,0,0,0
2025-09-03,Direct,Desktop,2,0,0,0
2025-09-04,Email,Tablet,0,0,0,0
2026-05-07,Meta Ads,Desktop,19,2,2,1
2026-06-29,GOOGLE SHOPPING,Desktop,7,0,0,0
2025-08-26,Google Shopping,Desktop,4,0,0,0
2026-02-16,Direct,Mobile,3,0,0,0
2026-05-08,Direct,Tablet,0,0,0,0
2025-06-11,Affiliate ,Mobile,2,0,0,0
2026-04-03,Meta Ads,Mobile,17,1,1,0
2026-05-27,Direct,Desktop,2,0,0,0
2026-06-25,Email,Tablet,3,0,0,0
2026-01-26,direct,Mobile,1,0,0,0
2025-08-27,Google Shopping,Tablet,0,0,0,0
2026-05-08,EMAIL,Desktop,1,0,0,0
2025-11-29,Organic Search,Tablet,3,0,0,0
2025-04-21,Meta Ads,Mobile,12,1,0,0
2026-01-25,Organic Search,Mobile,4,0,0,0
2025-04-09,Direct,Mobile,5,2,1,1
2026-04-26,FB/IG Ads,Desktop,11,0,0,0
2025-12-17,AFFILIATE,Tablet,0,0,0,0
2025-09-28,Google Search,Tablet,1,0,0,0
2025-11-06,google shopping,Tablet,3,0,0,0
2025-11-18,(direct),Desktop,3,0,0,0
2025-04-05,Direct,Tablet,0,0,0,0
2026-05-31,(direct),Desktop,4,0,0,0
2026-06-10,Meta Ads,Tablet,4,0,0,0
2026-05-04,Google Shopping,Tablet,1,0,0,0
2025-03-24,Meta Ads,Mobile,12,0,0,0
2025-10-20,Google Search,Tablet,1,0,0,0
2026-03-27,GOOGLE SEARCH,Desktop,4,0,0,0
2026-01-23,Affiliate,Tablet,0,0,0,0
2026-04-16,Organic Search,Tablet,0,0,0,0
2025-03-19,Meta_Ads,Desktop,4,2,1,1
2025-03-05,EMAIL,Tablet,0,0,0,0
2026-01-12,Email Marketing,Desktop,1,0,0,0
2025-04-05,Meta Ads,Desktop,6,0,0,0
2025-09-13,Direct,Mobile,1,0,0,0
2026-06-17,Organic Search,Tablet,1,0,0,0
2026-01-10,Email Marketing,Desktop,1,0,0,0
2025-07-29,Organic Search,Mobile,9,0,0,0
2025-05-10,Affiliate,Mobile,3,0,0,0
2025-10-10,Meta Ads,Mobile,15,1,1,1
2026-01-06,Email,Mobile,4,0,0,0
2025-01-11,FB/IG Ads,Mobile,8,2,2,1
2025-02-09,DIRECT,Mobile,2,0,0,0
2025-06-21,Affiliate,Tablet,0,0,0,0
2025-07-10,Email,Tablet,0,0,0,0
2025-05-09,Affiliate,Mobile,2,0,0,0
2025-12-27,Affiliate ,Tablet,0,0,0,0
2026-04-15,Affiliate ,Tablet,0,0,0,0
2025-06-05,Meta Ads,Mobile,13,1,0,0
2026-05-15,google search,Mobile,9,0,0,0
2025-05-21,Meta Ads,Tablet,3,1,1,1
2026-02-22,AFFILIATE,Mobile,4,0,0,0
2026-03-18,EMAIL,Mobile,3,0,0,0
2025-03-24,organic search,Tablet,2,0,0,0
2025-11-17,Affiliate,Tablet,2,0,0,0
2025-05-05,Organic Search,Mobile,7,0,0,0
2025-11-09,Google Search,Mobile,10,1,1,1
2026-05-01,Email,Tablet,0,0,0,0
2025-12-01,Meta Ads,Tablet,1,0,0,0
2026-06-06,Direct,Tablet,2,1,1,0
2026-05-30,Google Search,Mobile,8,0,0,0
2025-03-24,Meta Ads,Tablet,0,0,0,0
2025-05-11,Google Shopping,Mobile,6,1,1,0
2025-04-22,Email,Tablet,1,1,0,0
2026-01-13,Google Shopping,Desktop,1,0,0,0
2025-08-28,Meta Ads,Mobile,13,1,1,1
2025-04-24,Email,Desktop,0,0,0,0
2026-02-13,Organic Search,Mobile,8,1,0,0
2026-04-15,SEO,Mobile,6,0,0,0
2025-12-08,Google Shopping,Tablet,0,0,0,0
2025-10-22,Email,Desktop,1,0,0,0
2025-06-03,organic search,Desktop,5,0,0,0
2026-06-22,(direct),Tablet,0,0,0,0
2026-05-29,EMAIL,Tablet,1,0,0,0
2025-11-20,Organic Search,Mobile,6,1,0,0
2025-08-23,google shopping,Desktop,1,1,1,0
2025-11-21,Google Shopping,Desktop,3,0,0,0
2025-08-16,AFFILIATE,Desktop,2,0,0,0
2025-01-11,Email Marketing,Mobile,2,0,0,0
2025-03-14,Direct,Mobile,1,0,0,0
2026-05-12,Google Shopping,Tablet,1,0,0,0
2025-03-15,Google Shopping,Tablet,2,0,0,0
2025-02-24,AFFILIATE,Desktop,2,1,1,1
2026-06-13,Affiliate ,Desktop,0,0,0,0
2025-07-22,Google Search,Mobile,14,0,0,0
2025-06-09,Organic Search,Mobile,14,1,1,1
2025-06-16,Affiliate,Tablet,1,0,0,0
2025-02-26,Organic Search,Tablet,6,1,1,1
2025-08-31,Affiliate,Tablet,0,0,0,0
2025-05-17,Email,Tablet,1,0,0,0
2025-07-23,Organic Search,Mobile,7,0,0,0
2025-07-11,Google Search,Tablet,0,0,0,0
2025-05-26,Direct,Mobile,4,2,1,0
2025-11-16,Organic Search,Tablet,0,0,0,0
2026-01-13,Direct,Mobile,4,2,0,0
2026-05-06,organic search,Mobile,8,0,0,0
2025-08-18,meta ads,Desktop,7,0,0,0
2025-09-22,Google Shopping,Mobile,5,1,1,1
2026-01-25,Email,Desktop,1,0,0,0
2025-07-30,Direct,Desktop,5,1,0,0
2025-09-22,Organic Search,Mobile,9,1,0,0
2026-04-01,Google Search,Mobile,7,1,1,0
2025-04-27,Email,Tablet,0,0,0,0
2025-08-14,Meta Ads,Desktop,7,0,0,0
2026-04-26,Direct,,2,0,0,0
2025-06-08,Affiliate,Desktop,2,1,1,0
2025-11-30,Organic Search,Tablet,3,0,0,0
2025-07-11,Google_Search,Desktop,1,0,0,0
2025-01-17,Affiliate,Desktop,0,0,0,0
2025-04-14,Email,Desktop,3,0,0,0
2025-12-09,SEO,Tablet,1,0,0,0
2025-05-21,Organic_Search,Desktop,5,1,1,1
2026-05-01,google shopping,Desktop,3,0,0,0
2026-02-16,Affiliate,Desktop,0,0,0,0
2026-02-17,Direct,Mobile,6,0,0,0
2025-04-01,SEO,Mobile,9,0,0,0
2025-06-15,Google Search,Tablet,4,1,1,0
2025-07-09,Organic Search,Desktop,2,0,0,0
2025-08-31,Direct,Desktop,3,0,0,0
2026-05-24,Facebook/Instagram Ads,Tablet,5,0,0,0
2025-05-23,GOOGLE SEARCH,Tablet,0,0,0,0
2025-02-16,Google Search,Tablet,2,0,0,0
2025-03-21,Meta Ads,Desktop,5,1,0,0
2025-12-04,Direct,Mobile,3,1,1,0
2026-01-12,Google Shopping,Mobile,7,0,0,0
2026-05-08,Google Shopping,Mobile,8,0,0,0
2025-08-05,Email,Desktop,4,0,0,0
2025-04-20,organic search,Tablet,0,0,0,0
2026-04-25,Email,Mobile,3,0,0,0
2026-01-19,Email,Mobile,1,0,0,0
2025-06-18,Organic Search,Mobile,3,0,0,0
2025-05-18,Facebook/Instagram Ads,Tablet,1,0,0,0
2026-03-21,SEO,Mobile,8,0,0,0
2025-07-24,Email,Tablet,0,0,0,0
2025-11-25,Direct,Mobile,9,0,0,0
2025-06-04,Google Shopping,Tablet,1,0,0,0
2025-12-04,Affiliate,Desktop,2,0,0,0
2025-07-13,Direct,Tablet,0,0,0,0
2026-03-26,Google_Search,Desktop,7,2,2,2
2025-10-12,SEO,Mobile,9,2,0,0
2025-10-27,email,Mobile,4,0,0,0
2025-06-06,Google Search,Mobile,3,0,0,0
2025-07-15,Affiliate,Desktop,2,0,0,0
2025-01-17,Google Search,Mobile,1,0,0,0
2025-05-11,Affiliate,Mobile,6,1,1,0
2025-08-16,Meta Ads,Mobile,12,1,1,0
2026-04-08,google search,Mobile,2,0,0,0
2026-03-03,Affiliate,Tablet,0,0,0,0
2026-04-18,Direct,Mobile,3,0,0,0
2026-06-24,Organic Search,Desktop,2,0,0,0
2025-05-14,Meta Ads,Mobile,7,0,0,0
2025-06-24,Organic Search,Desktop,3,1,0,0
2026-04-30,Email,Tablet,0,0,0,0
2026-02-17,Direct,Tablet,1,0,0,0
2026-06-02,Meta Ads,Mobile,15,0,0,0
2026-01-07,Direct,Mobile,2,0,0,0
2026-06-02,Organic Search,Desktop,3,0,0,0
2025-02-05,Google Search,Mobile,6,0,0,0
2025-06-11,Email Marketing,Desktop,6,1,0,0
2025-06-25,Direct,Mobile,3,0,0,0
2025-02-13,Email,Tablet,0,0,0,0
2025-04-23,Google Shopping,Tablet,2,0,0,0
2025-06-19,organic search,Tablet,0,0,0,0
2025-12-18,google search,Mobile,11,0,0,0
2025-05-12,Google Shopping,Mobile,5,0,0,0
2025-07-12,Organic_Search,Mobile,9,1,0,0
2025-01-08,meta ads,Desktop,11,2,1,1
2025-11-17,GOOGLE SEARCH,Desktop,2,0,0,0
2025-03-26,Google Shopping,Tablet,1,0,0,0
2025-04-27,Affiliate ,Desktop,2,0,0,0
2025-06-22,google search,Mobile,8,1,1,0
2025-11-07,Google  Search,Mobile,14,3,2,1
2026-05-29,Meta Ads,Desktop,11,2,2,2
2026-04-02,Email,Tablet,0,0,0,0
2026-04-14,Affiliate,Mobile,2,0,0,0
2025-12-19,Email,Mobile,2,0,0,0
2025-05-28,Email,Desktop,1,0,0,0
2025-11-20,Affiliate,Tablet,0,0,0,0
2025-12-21,Google Shopping,Mobile,4,0,0,0
2026-04-08,Google Shopping,Desktop,7,0,0,0
2026-04-10,Organic Search,Tablet,2,0,0,0
2026-01-17,Email,Mobile,1,0,0,0
2026-01-14,Direct,Mobile,1,0,0,0
2025-10-12,FB/IG Ads,Desktop,9,0,0,0
2025-05-28,AFFILIATE,Mobile,2,0,0,0
2025-06-16,Email,Tablet,3,0,0,0
2026-02-18,Google_Search,Tablet,4,0,0,0
2025-05-17,Google Shopping,Mobile,6,0,0,0
2025-09-20,Google Search,Desktop,2,0,0,0
2025-10-28,Google Search,Tablet,1,1,0,0
2025-04-06,Meta Ads,Tablet,1,0,0,0
2025-05-05,Affiliate,Desktop,2,0,0,0
2025-09-15,Direct,Desktop,2,1,0,0
2025-06-29,Google Search,Desktop,7,0,0,0
2026-02-11,Google_Shopping,Tablet,0,0,0,0
2025-01-01,Organic Search,Mobile,5,0,0,0
2026-05-04,Google  Search,Tablet,1,0,0,0
2025-03-16,Affiliate,Mobile,6,0,0,0
2025-10-12,Direct,Mobile,6,1,0,0
2026-04-26,Meta Ads,Tablet,3,0,0,0
2025-07-31,Organic Search,Mobile,7,0,0,0
2025-08-16,Organic Search,Mobile,5,1,0,0
2026-06-06,Email,Tablet,0,0,0,0
2025-05-14,organic search,Tablet,3,2,2,2
2025-05-22,SEO,Mobile,8,1,1,1
2026-06-10,Google  Search,Mobile,8,1,1,0
2025-01-02,Google Search,Tablet,2,0,0,0
2025-10-20,Direct,Mobile,3,0,0,0
2026-06-05,Organic Search,Mobile,16,2,2,2
2025-03-23,Direct,Mobile,3,1,0,0
2025-10-06,affiliate,Desktop,2,2,2,1
2025-06-21,Google Search,Tablet,1,0,0,0
2025-09-05,affiliate,Mobile,1,0,0,0
2025-03-29,Affiliate,Mobile,3,1,0,0
2025-01-27,Organic Search,Mobile,4,0,0,0
2025-02-24,Google Shopping,Mobile,6,0,0,0
2025-11-19,email,Mobile,5,1,1,0
2025-11-19,Affiliate,Desktop,1,1,0,0
2025-07-18,Affiliate,Mobile,3,0,0,0
2026-06-08,Direct,Desktop,1,0,0,0
2025-12-06,Google_Search,Desktop,6,0,0,0
2026-06-23,Email,Tablet,0,0,0,0
2026-05-05,Organic Search,Desktop,6,1,0,0
2026-02-12,Meta_Ads,Mobile,19,0,0,0
2025-12-08,Google Shopping,Mobile,8,1,1,1
2026-04-29,FB/IG Ads,Tablet,2,0,0,0
2026-02-01,AFFILIATE,Tablet,0,0,0,0
2026-02-26,Affiliate,Mobile,0,0,0,0
2026-01-22,Affiliate,Tablet,0,0,0,0
2026-01-08,Affiliate,Desktop,2,0,0,0
2025-01-09,Direct,Tablet,1,1,1,1
2026-01-07,Email,Tablet,1,0,0,0
2025-09-06,(direct),Desktop,1,0,0,0
2025-10-10,Meta Ads,Desktop,6,0,0,0
2025-08-05,Affiliate,Desktop,1,0,0,0
2025-11-30,Email,Tablet,3,0,0,0
2025-02-08,Meta Ads,Mobile,11,2,1,0
2025-11-29,Affiliate ,Tablet,0,0,0,0
2026-01-16,Affiliate,Tablet,0,0,0,0
2025-02-21,Google Shopping,Mobile,4,0,0,0
2025-03-06,Google Search,Tablet,0,0,0,0
2026-05-08,Affiliate,Tablet,0,0,0,0
2025-04-06,Direct,Mobile,3,1,0,0
2026-04-02,Organic Search,Mobile,6,0,0,0
2025-01-23,Affiliate,Tablet,0,0,0,0
2025-03-12,Google Shopping,Desktop,4,0,0,0
2025-01-20,Direct,Mobile,1,0,0,0
2025-02-09,Direct,Tablet,0,0,0,0
2026-06-17,Direct,Desktop,3,0,0,0
2025-04-22,email,Mobile,6,1,0,0
2026-01-10,GOOGLE SHOPPING,Desktop,1,0,0,0
2025-12-28,Affiliate,Tablet,2,0,0,0
2025-10-09,Meta Ads,Tablet,3,0,0,0
2026-03-25,Affiliate,Mobile,2,0,0,0
2025-07-04,Organic Search,Mobile,6,0,0,0
2025-02-16,Google Search,Mobile,12,3,2,1
2025-11-20,Google Search,Mobile,15,0,0,0
2026-03-29,Direct,Tablet,3,0,0,0
2025-07-23,Email,Mobile,6,0,0,0
2025-01-19,Meta Ads,Mobile,8,0,0,0
2026-06-10,Google Shopping,Desktop,5,0,0,0
2025-02-13,Organic Search,Desktop,5,1,0,0
2025-01-26,Facebook/Instagram Ads,Mobile,9,2,2,1
2025-06-09,Organic Search,Desktop,6,0,0,0
2025-06-02,Google Shopping,Tablet,2,0,0,0
2025-02-02,GOOGLE SHOPPING,Desktop,5,0,0,0
2025-07-31,Organic Search,Desktop,3,0,0,0
2026-05-11,Direct,Desktop,4,1,0,0
2025-09-08,Google Search,Mobile,11,1,1,1
2025-09-24,Google Search,Mobile,3,1,1,1
2026-01-20,Direct,Tablet,1,0,0,0
2025-08-07,Google Search,Mobile,8,0,0,0
2026-05-28,(direct),Desktop,1,0,0,0
2025-04-25,Organic Search,Desktop,5,0,0,0
2025-10-14,Email,Mobile,4,0,0,0
2025-09-12,Affiliate,Mobile,2,1,1,0
2025-04-25,DIRECT,Mobile,1,0,0,0
2026-06-20,Organic Search,Mobile,11,1,1,0
2025-05-21,Affiliate,Mobile,1,0,0,0
2026-03-01,Meta Ads,Tablet,1,0,0,0
2025-11-27,Direct,Tablet,1,1,0,0
2025-05-26,FB/IG Ads,Desktop,8,0,0,0
2025-03-14,Google Shopping,Mobile,4,0,0,0
2025-07-27,Meta Ads,Mobile,13,1,1,1
2025-01-26,Meta Ads,Tablet,1,0,0,0
2026-06-23,Organic Search,Desktop,7,0,0,0
2025-05-04,Google Search,Mobile,9,2,1,1
2025-06-22,meta ads,Tablet,0,0,0,0
2025-07-06,Organic Search,Tablet,3,0,0,0
2025-10-07,Affiliate,Mobile,6,0,0,0
2025-04-29,Email,Desktop,3,0,0,0
2026-06-06,Organic Search,Desktop,7,2,2,1
2025-11-09,Direct,Desktop,2,0,0,0
2026-01-12,DIRECT,Tablet,0,0,0,0
2025-08-26,Meta Ads,Desktop,4,0,0,0
2026-03-07,Google Search,Desktop,4,0,0,0
2025-02-10,direct,Tablet,0,0,0,0
2025-03-15,Affiliate,Tablet,0,0,0,0
2025-09-18,Organic Search,Desktop,5,0,0,0
2025-09-18,AFFILIATE,,0,0,0,0
2026-01-25,Google Search,Mobile,9,0,0,0
2026-01-01,Google Search,Desktop,5,0,0,0
2026-02-14,Direct,Tablet,2,0,0,0
2025-08-18,Direct,Desktop,0,0,0,0
2025-09-14,Email,Desktop,3,0,0,0
2025-08-11,Meta Ads,Mobile,16,0,0,0
2026-02-08,Google Shopping,Mobile,7,1,1,0
2025-01-30,Email,Mobile,4,0,0,0
2026-05-14,Email Marketing,Desktop,1,0,0,0
2025-02-04,Google Search,Desktop,3,2,1,1
2026-05-03,Meta Ads,Desktop,17,0,0,0
2025-05-17,Google Search,Desktop,8,0,0,0
2025-09-24,Meta Ads,Desktop,5,0,0,0
2025-08-31,Organic Search,Desktop,3,0,0,0
2026-01-08,Organic Search,Tablet,1,0,0,0
2025-01-29,Organic_Search,Mobile,5,0,0,0
2026-03-30,Google Search,Desktop,4,0,0,0
2026-02-22,Email,Tablet,0,0,0,0
2025-05-26,Direct,Desktop,2,1,0,0
2025-11-28,Email,Mobile,6,0,0,0
2025-09-06,Meta Ads,Mobile,12,1,0,0
2026-05-04,Google Search,Mobile,11,0,0,0
2026-02-05,Google_Shopping,Desktop,2,0,0,0
2025-01-15,meta ads,Mobile,7,0,0,0
2025-10-15,meta ads,Tablet,0,0,0,0
2025-01-17,Direct,Desktop,1,0,0,0
2025-11-23,Direct,Mobile,2,0,0,0
2026-04-23,Meta Ads,Mobile,18,1,1,0
2025-03-29,Affiliate ,Desktop,1,0,0,0
2026-01-18,Google_Shopping,Desktop,1,0,0,0
2025-08-01,Organic Search,Mobile,5,0,0,0
2026-04-27,Affiliate,Tablet,0,0,0,0
2026-01-25,(direct),Mobile,2,1,1,1
2025-12-22,FB/IG Ads,Desktop,19,1,1,1
2026-06-15,Meta Ads,Mobile,20,0,0,0
2026-01-07,GOOGLE SEARCH,Desktop,3,0,0,0
2025-04-18,Direct,Mobile,3,0,0,0
2025-09-04,Meta Ads,Mobile,14,2,1,1
2025-11-26,Email,Desktop,9,0,0,0
2025-02-11,google shopping,Tablet,0,0,0,0
2025-07-17,Meta Ads,Mobile,11,1,1,0
2025-11-06,Google Search,Mobile,6,1,1,0
2025-02-15,Google_Shopping,Desktop,3,0,0,0
2025-02-25,Google Search,Tablet,1,0,0,0
2026-03-15,Meta Ads,Tablet,4,0,0,0
2025-02-15,Organic Search,Tablet,1,0,0,0
2026-05-10,Direct,Tablet,0,0,0,0
2025-06-10,Meta Ads,Mobile,16,1,1,0
2025-08-23,Google Search,Mobile,5,1,0,0
2026-03-23,Google Shopping,Mobile,6,1,0,0
2026-03-02,Meta Ads,Mobile,14,1,0,0
2026-06-09,AFFILIATE,Desktop,0,0,0,0
2026-01-07,Direct,Desktop,2,0,0,0
2025-06-17,Email,Mobile,2,1,1,1
2025-04-28,Affiliate,Tablet,0,0,0,0
2025-09-24,google search,Tablet,0,0,0,0
2026-05-10,Google Shopping,Mobile,6,0,0,0
2025-05-04,Google Shopping,Tablet,1,0,0,0
2025-10-21,Affiliate,Desktop,0,0,0,0
2026-01-14,(direct),Tablet,0,0,0,0
2025-12-26,Organic Search,Desktop,2,2,1,1
2026-02-10,Affiliate,Mobile,1,0,0,0
2025-01-04,Direct,Mobile,4,0,0,0
2026-06-20,Email,Tablet,2,0,0,0
2026-06-18,Google Shopping,Desktop,1,0,0,0
2025-01-17,Direct,Mobile,5,1,0,0
2026-02-28,Google Search,Mobile,5,0,0,0
2026-02-19,Affiliate,Tablet,1,0,0,0
2025-03-24,Affiliate,Tablet,1,0,0,0
2025-06-04,Organic Search,Desktop,5,0,0,0
2025-03-06,Organic Search,Mobile,6,0,0,0
2025-08-25,Meta Ads,Desktop,5,0,0,0
2026-02-17,Affiliate,Tablet,1,0,0,0
2026-03-17,email,Desktop,1,0,0,0
2025-11-15,Google Search,Tablet,0,0,0,0
2025-08-15,Affiliate,Tablet,0,0,0,0
2025-05-18,Organic Search,Mobile,9,0,0,0
2026-05-03,Direct,Desktop,4,0,0,0
2026-06-11,Google Search,Tablet,0,0,0,0
2025-09-04,SEO,Tablet,1,0,0,0
2025-07-26,Direct,Mobile,4,0,0,0
2026-03-14,Direct,Mobile,7,0,0,0
2025-11-16,Meta Ads,Desktop,12,1,1,1
2026-04-19,Email,Tablet,0,0,0,0
2026-01-01,Meta Ads,Tablet,0,0,0,0
2026-06-20,Organic_Search,Desktop,5,0,0,0
2026-06-15,Google Search,Mobile,16,2,1,1
2026-05-09,Google Shopping,Tablet,3,0,0,0
2025-03-16,Direct,Tablet,1,0,0,0
2025-01-07,Organic_Search,Mobile,6,1,1,0
2026-04-25,Organic Search,Desktop,7,1,1,1
2025-04-06,Google Search,Mobile,5,0,0,0
2025-12-01,Email,Mobile,4,0,0,0
2025-07-11,Organic Search,Desktop,4,0,0,0
2026-02-06,Meta Ads,Mobile,19,2,1,0
2025-12-29,Meta_Ads,Desktop,5,0,0,0
2026-06-19,Email,Desktop,2,2,2,0
2025-04-14,Affiliate,Tablet,0,0,0,0
2026-05-23,Email,Desktop,1,0,0,0
2025-04-25,Google Search,Desktop,1,0,0,0
2025-04-27,Google Shopping,Mobile,2,0,0,0
2025-04-19,Google Search,Desktop,4,0,0,0
2026-03-29,Organic Search,Tablet,1,0,0,0
2026-01-20,Organic Search,Mobile,2,0,0,0
2025-08-20,Affiliate,Tablet,0,0,0,0
2025-02-13,Affiliate,Mobile,4,1,0,0
2025-07-20,Affiliate,Mobile,2,0,0,0
2025-11-23,Organic Search,Tablet,1,0,0,0
2026-02-12,Email,Tablet,0,0,0,0
2025-09-15,Meta Ads,Desktop,9,0,0,0
2025-07-26,Email,Tablet,0,0,0,0
2026-04-30,Direct,Mobile,3,0,0,0
2025-11-02,Organic Search,Tablet,3,0,0,0
2025-01-15,Email,Desktop,1,0,0,0
2025-10-21,DIRECT,Desktop,2,0,0,0
2025-05-06,Google Search,Tablet,3,1,1,1
2025-04-16,Google Search,Tablet,1,0,0,0
2025-10-11,Direct,Desktop,1,0,0,0
2025-08-19,Meta Ads,Desktop,7,0,0,0
2025-11-10,Organic Search,Mobile,8,1,1,1
2026-04-13,Email,Tablet,0,0,0,0
2025-08-05,Meta Ads,Tablet,2,0,0,0
2025-09-16,meta ads,Desktop,8,0,0,0
2025-05-13,organic search,Tablet,1,0,0,0
2025-11-12,Facebook/Instagram Ads,Tablet,3,0,0,0
2025-11-26,Email,Mobile,7,1,1,0
2025-06-20,Direct,Tablet,0,0,0,0
2026-01-25,Meta_Ads,Tablet,0,0,0,0
2025-09-30,Google Search,Desktop,6,0,0,0
2025-02-07,Affiliate,Desktop,2,0,0,0
2026-02-10,Google Shopping,Mobile,6,1,1,1
2026-02-14,Email,Tablet,1,0,0,0
2026-02-05,Affiliate,Desktop,3,1,1,1
2025-03-23,Direct,Tablet,1,0,0,0
2026-04-28,Meta Ads,Mobile,16,0,0,0
2025-12-20,direct,Tablet,0,0,0,0
2025-07-15,Meta Ads,Mobile,12,0,0,0
2025-11-08,Google Search,Mobile,12,1,0,0
2025-09-29,Affiliate,Desktop,0,0,0,0
2025-05-31,Google Shopping,Tablet,0,0,0,0
2025-10-16,Affiliate,Mobile,3,0,0,0
2025-11-15,Organic_Search,Mobile,11,2,1,1
2026-06-22,Email Marketing,Tablet,0,0,0,0
2025-01-07,Google Shopping,Tablet,1,0,0,0
2025-04-08,Google Search,Desktop,2,0,0,0
2026-01-02,Meta Ads,Tablet,0,0,0,0
2026-02-24,Google Search,Tablet,3,1,1,1
2025-05-28,Organic Search,Mobile,9,0,0,0
2025-07-13,Meta_Ads,Tablet,1,0,0,0
2026-05-15,Organic Search,Tablet,4,0,0,0
2026-06-02,SEO,Tablet,1,0,0,0
2025-07-15,Google Search,Desktop,3,0,0,0
2025-07-17,Facebook/Instagram Ads,Tablet,3,0,0,0
2025-03-08,Google Shopping,Tablet,0,0,0,0
2025-04-02,Email,Mobile,3,0,0,0
2026-02-17,Meta Ads,Mobile,10,0,0,0
2025-03-27,Direct,Desktop,1,1,1,1
2026-06-29,Affiliate,Desktop,1,0,0,0
2025-02-02,Meta Ads,Tablet,2,0,0,0
2026-04-15,Email Marketing,Mobile,6,2,2,0
2026-01-23,Direct,Mobile,2,2,0,0
2025-05-06,Email,Tablet,1,0,0,0
2025-08-16,FB/IG Ads,Tablet,4,0,0,0
2026-01-14,Email,Mobile,2,0,0,0
2025-03-13,Facebook/Instagram Ads,Tablet,2,0,0,0
2026-05-12,Email,Mobile,10,0,0,0
2025-09-15,Google Search,Tablet,1,0,0,0
2025-06-18,direct,Desktop,3,0,0,0
2025-03-21,EMAIL,Tablet,2,1,1,0
2025-03-22,Organic Search,Desktop,4,0,0,0
2025-08-14,Organic Search,Tablet,1,1,1,1
2025-06-26,Google Search,Mobile,10,2,1,0
2026-01-10,Meta_Ads,Desktop,6,2,2,2
2025-01-13,Organic Search,Mobile,6,0,0,0
2025-11-29,Meta Ads,Mobile,28,3,3,1
2025-09-13,Affiliate,Mobile,3,1,1,1
2026-02-08,affiliate,Mobile,4,0,0,0
2025-10-15,Google Shopping,Tablet,1,0,0,0
2025-10-23,Affiliate,Mobile,1,0,0,0
2026-05-20,Direct,Tablet,1,0,0,0
2026-04-10,Affiliate ,Desktop,3,0,0,0
2025-05-06,Meta Ads,Desktop,7,1,1,1
2026-01-13,Meta Ads,Tablet,3,0,0,0
